Year,Month,Day,Time,North,South,East,West,Central
2014,8,20,1100,61,55,57,63,58
2014,8,20,1200,61,55,57,63,58
2014,8,20,1300,61,55,57,64,58
2014,8,20,1400,61,55,57,64,58
2014,8,20,1500,61,55,57,64,57
2014,8,20,1600,62,55,58,64,58
2014,8,20,1700,61,55,57,64,58
2014,8,20,1800,61,55,57,64,58
2014,8,20,1900,62,56,57,65,59
2014,8,20,2000,62,56,57,65,59
2014,8,20,2100,62,57,58,65,59
2014,8,20,2200,61,57,58,64,59
2014,8,20,2300,61,57,58,64,59
2014,8,21,0000,63,60,59,63,61
2014,8,21,0100,62,58,59,64,59
2014,8,21,0200,62,58,59,64,60
2014,8,21,0300,62,58,59,64,60
2014,8,21,0400,61,58,58,64,60
2014,8,21,0500,61,58,58,64,59
2014,8,21,0600,60,58,58,64,59
2014,8,21,0700,60,57,57,64,58
2014,8,21,0800,60,57,56,63,58
2014,8,21,0900,60,57,56,63,57
2014,8,21,1000,60,56,55,63,57
2014,8,21,1100,59,56,55,63,57
2014,8,21,1200,59,57,56,63,57
2014,8,21,1300,60,57,56,63,57
2014,8,21,1400,60,57,56,63,57
2014,8,21,1500,60,57,55,63,58
2014,8,21,1600,60,57,56,63,58
2014,8,21,1700,60,57,56,62,58
2014,8,21,1800,60,57,56,61,58
2014,8,21,1900,61,57,57,61,58
2014,8,21,2000,61,58,57,61,59
2014,8,21,2100,61,58,58,62,59
2014,8,21,2200,62,59,58,62,60
2014,8,21,2300,62,59,59,62,60
2014,8,22,0000,55,52,50,60,52
2014,8,22,0100,63,60,59,63,61
2014,8,22,0200,63,60,59,63,61
2014,8,22,0300,62,60,59,63,61
2014,8,22,0400,62,60,59,63,61
2014,8,22,0500,62,60,59,62,61
2014,8,22,0600,62,60,58,62,61
2014,8,22,0700,61,60,58,62,60
2014,8,22,0800,60,60,58,63,60
2014,8,22,0900,60,60,57,63,60
2014,8,22,1000,60,60,57,64,60
2014,8,22,1100,60,59,57,65,59
2014,8,22,1200,60,59,57,64,59
2014,8,22,1300,59,58,57,64,58
2014,8,22,1400,59,58,56,63,58
2014,8,22,1500,58,57,56,63,57
2014,8,22,1600,58,57,56,63,57
2014,8,22,1700,58,57,56,63,56
2014,8,22,1800,58,57,56,63,56
2014,8,22,1900,57,57,55,63,55
2014,8,22,2000,57,56,54,62,54
2014,8,22,2100,56,55,53,62,54
2014,8,22,2200,56,54,52,62,53
2014,8,22,2300,55,53,51,61,52
2014,8,23,0000,52,38,35,51,44
2014,8,23,0100,54,52,47,59,51
2014,8,23,0200,54,51,46,59,49
2014,8,23,0300,53,48,45,58,47
2014,8,23,0400,53,47,44,58,46
2014,8,23,0500,53,46,44,58,45
2014,8,23,0600,53,46,44,57,45
2014,8,23,0700,53,45,43,56,45
2014,8,23,0800,53,44,44,55,44
2014,8,23,0900,52,43,42,54,43
2014,8,23,1000,51,43,41,53,43
2014,8,23,1100,52,43,41,52,43
2014,8,23,1200,51,43,40,52,43
2014,8,23,1300,51,40,39,52,41
2014,8,23,1400,51,39,37,51,41
2014,8,23,1500,51,39,36,51,41
2014,8,23,1600,51,37,35,51,39
2014,8,23,1700,51,36,34,51,40
2014,8,23,1800,52,36,34,51,41
2014,8,23,1900,52,36,34,52,42
2014,8,23,2000,52,36,35,52,43
2014,8,23,2100,52,36,35,52,43
2014,8,23,2200,52,37,35,51,42
2014,8,23,2300,52,37,35,51,43
2014,8,24,0000,58,57,55,56,55
2014,8,24,0100,52,39,35,52,44
2014,8,24,0200,52,42,36,52,45
2014,8,24,0300,53,45,36,53,47
2014,8,24,0400,53,46,38,53,48
2014,8,24,0500,54,47,41,53,49
2014,8,24,0600,55,50,46,54,51
2014,8,24,0700,56,52,51,54,52
2014,8,24,0800,57,53,52,54,53
2014,8,24,0900,58,54,53,54,54
2014,8,24,1000,58,55,53,54,54
2014,8,24,1100,59,55,53,54,54
2014,8,24,1200,59,55,53,54,55
2014,8,24,1300,59,56,53,55,55
2014,8,24,1400,59,56,54,54,56
2014,8,24,1500,58,56,54,54,56
2014,8,24,1600,58,56,54,54,56
2014,8,24,1700,58,56,54,54,56
2014,8,24,1800,58,56,54,54,56
2014,8,24,1900,58,56,54,54,55
2014,8,24,2000,57,56,54,55,55
2014,8,24,2100,57,56,54,55,56
2014,8,24,2200,58,57,54,55,56
2014,8,24,2300,58,57,54,56,55
2014,8,25,0000,60,60,59,61,59
2014,8,25,0100,58,57,55,56,56
2014,8,25,0200,58,57,56,57,56
2014,8,25,0300,57,57,56,57,57
2014,8,25,0400,57,58,56,57,57
2014,8,25,0500,57,58,56,57,57
2014,8,25,0600,57,58,56,57,56
2014,8,25,0700,56,57,55,57,56
2014,8,25,0800,57,57,55,57,56
2014,8,25,0900,57,57,55,58,56
2014,8,25,1000,56,57,55,58,56
2014,8,25,1100,56,57,55,59,56
2014,8,25,1200,56,57,56,59,56
2014,8,25,1300,57,57,57,59,56
2014,8,25,1400,57,58,57,59,56
2014,8,25,1500,57,58,57,59,56
2014,8,25,1600,56,58,57,60,56
2014,8,25,1700,57,58,58,60,57
2014,8,25,1800,57,58,58,61,57
2014,8,25,1900,58,58,58,61,57
2014,8,25,2000,58,59,58,61,57
2014,8,25,2100,59,59,59,61,58
2014,8,25,2200,59,59,59,61,58
2014,8,25,2300,59,60,59,61,59
2014,8,26,0000,62,60,59,61,62
2014,8,26,0100,60,60,60,61,59
2014,8,26,0200,61,60,59,62,60
2014,8,26,0300,62,60,59,62,60
2014,8,26,0400,62,60,59,63,60
2014,8,26,0500,63,60,59,63,61
2014,8,26,0600,64,60,60,63,62
2014,8,26,0700,64,61,60,63,63
2014,8,26,0800,64,61,60,63,62
2014,8,26,0900,64,61,60,62,62
2014,8,26,1000,63,60,60,62,62
2014,8,26,1100,62,59,59,61,61
2014,8,26,1200,62,59,59,61,61
2014,8,26,1300,62,59,58,61,61
2014,8,26,1400,62,59,58,61,61
2014,8,26,1500,63,59,58,60,61
2014,8,26,1600,63,60,59,60,62
2014,8,26,1700,63,60,58,60,62
2014,8,26,1800,63,60,59,60,62
2014,8,26,1900,63,60,59,60,62
2014,8,26,2000,62,60,59,61,62
2014,8,26,2100,62,60,59,61,62
2014,8,26,2200,62,59,59,61,62
2014,8,26,2300,62,60,58,61,62
2014,8,27,0000,56,53,52,52,54
2014,8,27,0100,62,60,59,61,61
2014,8,27,0200,61,59,59,60,60
2014,8,27,0300,61,59,58,60,60
2014,8,27,0400,60,58,58,60,60
2014,8,27,0500,59,58,58,59,59
2014,8,27,0600,58,57,57,58,58
2014,8,27,0700,57,56,56,58,57
2014,8,27,0800,57,55,55,57,57
2014,8,27,0900,56,55,54,57,56
2014,8,27,1000,56,55,54,57,56
2014,8,27,1100,56,55,54,57,56
2014,8,27,1200,56,55,55,57,56
2014,8,27,1300,56,55,54,57,55
2014,8,27,1400,56,54,54,56,55
2014,8,27,1500,56,54,54,56,55
2014,8,27,1600,56,54,54,56,55
2014,8,27,1700,56,55,54,56,55
2014,8,27,1800,57,54,54,55,55
2014,8,27,1900,57,54,54,55,55
2014,8,27,2000,57,53,54,54,55
2014,8,27,2100,57,53,53,53,55
2014,8,27,2200,57,53,53,53,55
2014,8,27,2300,56,53,53,52,54
2014,8,28,0000,53,52,52,52,51
2014,8,28,0100,56,52,52,52,53
2014,8,28,0200,55,52,52,51,53
2014,8,28,0300,55,52,52,51,53
2014,8,28,0400,55,52,52,51,53
2014,8,28,0500,55,52,52,51,53
2014,8,28,0600,55,52,52,52,53
2014,8,28,0700,55,53,52,53,53
2014,8,28,0800,56,53,53,53,54
2014,8,28,0900,57,54,53,54,54
2014,8,28,1000,58,54,54,55,55
2014,8,28,1100,59,55,54,55,56
2014,8,28,1200,58,55,54,54,56
2014,8,28,1300,57,55,54,54,55
2014,8,28,1400,57,54,53,53,55
2014,8,28,1500,56,54,53,53,54
2014,8,28,1600,56,53,53,53,54
2014,8,28,1700,55,52,52,52,53
2014,8,28,1800,55,52,52,52,52
2014,8,28,1900,54,52,52,52,52
2014,8,28,2000,54,52,52,52,52
2014,8,28,2100,54,52,52,51,52
2014,8,28,2200,53,52,52,52,51
2014,8,28,2300,53,52,52,51,51
2014,8,29,0000,56,54,53,58,54
2014,8,29,0100,53,52,51,51,51
2014,8,29,0200,53,52,51,51,51
2014,8,29,0300,52,51,51,51,50
2014,8,29,0400,52,51,51,51,49
2014,8,29,0500,52,51,50,49,49
2014,8,29,0600,52,52,49,48,49
2014,8,29,0700,52,52,48,47,49
2014,8,29,0800,52,52,47,46,50
2014,8,29,0900,52,51,47,47,51
2014,8,29,1000,52,51,46,47,50
2014,8,29,1100,52,49,44,47,48
2014,8,29,1200,52,51,43,51,48
2014,8,29,1300,52,52,46,53,51
2014,8,29,1400,53,53,50,54,52
2014,8,29,1500,54,54,51,55,53
2014,8,29,1600,54,55,52,56,53
2014,8,29,1700,55,55,52,56,53
2014,8,29,1800,55,55,52,57,54
2014,8,29,1900,55,55,52,58,54
2014,8,29,2000,55,55,53,58,54
2014,8,29,2100,56,55,53,58,54
2014,8,29,2200,56,55,53,58,54
2014,8,29,2300,56,55,53,58,54
2014,8,30,0000,62,55,54,61,55
2014,8,30,0100,56,55,53,58,54
2014,8,30,0200,56,55,54,59,54
2014,8,30,0300,57,56,54,59,54
2014,8,30,0400,57,56,55,59,55
2014,8,30,0500,58,57,55,60,55
2014,8,30,0600,58,57,56,60,56
2014,8,30,0700,59,57,56,60,56
2014,8,30,0800,59,57,57,61,56
2014,8,30,0900,59,57,57,61,56
2014,8,30,1000,60,57,57,62,56
2014,8,30,1100,60,57,57,62,56
2014,8,30,1200,60,56,56,61,56
2014,8,30,1300,61,56,55,60,56
2014,8,30,1400,60,55,55,60,55
2014,8,30,1500,60,55,54,60,55
2014,8,30,1600,60,54,54,60,54
2014,8,30,1700,60,55,54,60,55
2014,8,30,1800,60,54,54,60,54
2014,8,30,1900,60,54,54,60,54
2014,8,30,2000,60,54,54,59,54
2014,8,30,2100,61,54,54,60,54
2014,8,30,2200,61,54,54,60,55
2014,8,30,2300,62,55,54,61,55
2014,8,31,0000,54,54,54,57,54
2014,8,31,0100,62,54,54,61,55
2014,8,31,0200,62,54,54,61,55
2014,8,31,0300,62,54,54,61,55
2014,8,31,0400,61,53,54,61,55
2014,8,31,0500,61,53,53,61,54
2014,8,31,0600,60,52,53,60,54
2014,8,31,0700,60,52,52,60,53
2014,8,31,0800,59,52,52,59,52
2014,8,31,0900,58,52,51,58,51
2014,8,31,1000,57,52,52,58,51
2014,8,31,1100,57,52,52,59,52
2014,8,31,1200,57,53,53,59,52
2014,8,31,1300,56,53,53,59,52
2014,8,31,1400,56,53,53,59,53
2014,8,31,1500,56,52,53,58,52
2014,8,31,1600,56,53,53,58,53
2014,8,31,1700,56,52,53,57,52
2014,8,31,1800,56,52,53,57,52
2014,8,31,1900,56,53,53,58,53
2014,8,31,2000,56,53,53,58,53
2014,8,31,2100,55,53,53,58,53
2014,8,31,2200,54,53,53,58,53
2014,8,31,2300,54,54,54,57,53
2014,9,1,0000,62,61,60,65,59
2014,9,1,0100,55,54,54,57,54
2014,9,1,0200,55,55,54,57,54
2014,9,1,0300,55,55,54,58,54
2014,9,1,0400,56,55,55,58,54
2014,9,1,0500,56,56,55,58,55
2014,9,1,0600,56,56,56,58,55
2014,9,1,0700,57,56,56,59,55
2014,9,1,0800,57,56,56,59,56
2014,9,1,0900,57,57,57,60,56
2014,9,1,1000,58,57,57,60,56
2014,9,1,1100,58,58,57,60,56
2014,9,1,1200,59,58,58,60,57
2014,9,1,1300,60,59,58,60,57
2014,9,1,1400,60,59,58,61,58
2014,9,1,1500,61,60,59,62,58
2014,9,1,1600,61,60,59,62,58
2014,9,1,1700,62,61,59,63,58
2014,9,1,1800,62,61,59,64,58
2014,9,1,1900,61,61,59,64,58
2014,9,1,2000,61,61,59,64,58
2014,9,1,2100,61,60,60,64,58
2014,9,1,2200,62,60,60,64,59
2014,9,1,2300,62,61,60,65,59
2014,9,2,0000,62,61,61,63,62
2014,9,2,0100,62,60,60,65,59
2014,9,2,0200,62,60,60,65,59
2014,9,2,0300,62,60,60,65,59
2014,9,2,0400,62,60,60,65,59
2014,9,2,0500,62,60,60,65,59
2014,9,2,0600,62,60,60,64,59
2014,9,2,0700,62,60,60,65,59
2014,9,2,0800,62,60,59,65,60
2014,9,2,0900,63,60,59,64,60
2014,9,2,1000,62,60,59,64,60
2014,9,2,1100,62,60,59,65,60
2014,9,2,1200,62,60,59,64,60
2014,9,2,1300,62,59,59,64,60
2014,9,2,1400,62,59,60,64,59
2014,9,2,1500,62,59,60,64,60
2014,9,2,1600,61,59,60,64,60
2014,9,2,1700,61,60,60,63,61
2014,9,2,1800,61,59,60,63,61
2014,9,2,1900,62,60,61,63,61
2014,9,2,2000,62,60,61,63,61
2014,9,2,2100,62,60,61,63,61
2014,9,2,2200,63,61,61,63,61
2014,9,2,2300,62,61,61,63,62
2014,9,3,0000,66,64,61,64,63
2014,9,3,0100,62,62,61,64,63
2014,9,3,0200,63,62,62,64,63
2014,9,3,0300,63,62,62,65,63
2014,9,3,0400,64,62,62,65,64
2014,9,3,0500,65,63,62,65,64
2014,9,3,0600,65,63,62,65,65
2014,9,3,0700,66,64,63,66,66
2014,9,3,0800,67,65,64,66,67
2014,9,3,0900,67,66,65,67,67
2014,9,3,1000,68,66,65,68,67
2014,9,3,1100,68,66,65,68,67
2014,9,3,1200,68,66,65,68,67
2014,9,3,1300,68,66,65,68,67
2014,9,3,1400,68,66,64,68,67
2014,9,3,1500,68,66,64,67,67
2014,9,3,1600,67,65,64,66,66
2014,9,3,1700,66,64,63,66,66
2014,9,3,1800,65,64,62,66,65
2014,9,3,1900,65,63,62,66,64
2014,9,3,2000,65,63,62,66,64
2014,9,3,2100,65,64,61,65,64
2014,9,3,2200,65,64,62,65,64
2014,9,3,2300,65,64,61,64,63
2014,9,4,0000,73,71,69,73,71
2014,9,4,0100,65,64,61,64,63
2014,9,4,0200,65,64,61,63,63
2014,9,4,0300,65,65,61,63,63
2014,9,4,0400,65,65,62,64,64
2014,9,4,0500,65,65,62,64,63
2014,9,4,0600,65,64,62,64,63
2014,9,4,0700,65,64,62,64,63
2014,9,4,0800,65,63,62,63,63
2014,9,4,0900,66,63,62,62,64
2014,9,4,1000,67,64,62,62,65
2014,9,4,1100,68,65,63,63,65
2014,9,4,1200,69,66,63,64,65
2014,9,4,1300,69,66,63,65,66
2014,9,4,1400,69,66,63,65,66
2014,9,4,1500,70,67,64,67,66
2014,9,4,1600,72,68,65,69,67
2014,9,4,1700,73,70,65,70,68
2014,9,4,1800,74,71,66,71,69
2014,9,4,1900,75,72,67,71,70
2014,9,4,2000,74,72,68,71,70
2014,9,4,2100,74,72,69,72,71
2014,9,4,2200,74,72,69,73,71
2014,9,4,2300,73,72,69,73,71
2014,9,5,0000,64,62,63,61,63
2014,9,5,0100,73,71,69,74,71
2014,9,5,0200,73,71,69,74,70
2014,9,5,0300,73,71,68,74,70
2014,9,5,0400,73,71,68,74,70
2014,9,5,0500,72,70,68,74,70
2014,9,5,0600,72,70,68,74,70
2014,9,5,0700,71,70,68,74,69
2014,9,5,0800,71,70,67,75,69
2014,9,5,0900,70,69,66,74,67
2014,9,5,1000,67,67,65,72,66
2014,9,5,1100,66,66,65,71,65
2014,9,5,1200,65,66,65,70,65
2014,9,5,1300,65,65,65,69,65
2014,9,5,1400,65,64,65,67,65
2014,9,5,1500,64,64,64,66,65
2014,9,5,1600,64,63,64,65,64
2014,9,5,1700,63,62,63,64,64
2014,9,5,1800,63,62,63,63,64
2014,9,5,1900,63,63,63,62,64
2014,9,5,2000,63,63,63,62,64
2014,9,5,2100,63,62,63,62,64
2014,9,5,2200,63,62,63,61,63
2014,9,5,2300,64,62,63,61,64
2014,9,6,0000,49,40,37,34,37
2014,9,6,0100,64,61,63,59,63
2014,9,6,0200,64,61,63,59,63
2014,9,6,0300,63,60,62,58,62
2014,9,6,0400,62,60,61,57,61
2014,9,6,0500,61,59,60,56,60
2014,9,6,0600,60,58,60,55,60
2014,9,6,0700,59,57,59,53,59
2014,9,6,0800,58,56,58,52,58
2014,9,6,0900,57,55,57,52,57
2014,9,6,1000,57,56,57,52,57
2014,9,6,1100,57,55,56,51,57
2014,9,6,1200,56,55,56,50,55
2014,9,6,1300,55,55,55,48,55
2014,9,6,1400,54,54,54,46,54
2014,9,6,1500,54,54,54,45,53
2014,9,6,1600,53,53,53,44,53
2014,9,6,1700,53,53,53,43,52
2014,9,6,1800,52,52,52,42,52
2014,9,6,1900,52,50,51,42,51
2014,9,6,2000,52,46,48,42,47
2014,9,6,2100,51,45,45,39,44
2014,9,6,2200,51,44,43,37,42
2014,9,6,2300,51,42,40,35,39
2014,9,7,0000,58,52,54,57,54
2014,9,7,0100,46,40,36,34,35
2014,9,7,0200,45,40,34,34,35
2014,9,7,0300,47,40,34,34,35
2014,9,7,0400,49,38,35,36,37
2014,9,7,0500,51,39,35,37,40
2014,9,7,0600,52,40,35,40,41
2014,9,7,0700,52,39,37,44,41
2014,9,7,0800,53,42,38,49,42
2014,9,7,0900,54,43,38,51,43
2014,9,7,1000,55,44,39,52,45
2014,9,7,1100,55,44,39,53,46
2014,9,7,1200,55,44,41,54,47
2014,9,7,1300,55,44,41,55,48
2014,9,7,1400,55,46,43,55,49
2014,9,7,1500,56,48,45,56,50
2014,9,7,1600,56,48,46,56,51
2014,9,7,1700,57,49,50,56,52
2014,9,7,1800,57,51,51,55,52
2014,9,7,1900,57,50,52,55,52
2014,9,7,2000,57,51,52,55,52
2014,9,7,2100,58,51,53,55,53
2014,9,7,2200,57,51,53,56,53
2014,9,7,2300,58,51,53,56,53
2014,9,8,0000,63,66,64,65,66
2014,9,8,0100,59,53,55,57,55
2014,9,8,0200,60,54,55,58,55
2014,9,8,0300,60,55,56,59,56
2014,9,8,0400,60,56,57,59,57
2014,9,8,0500,61,57,58,60,57
2014,9,8,0600,61,58,59,60,58
2014,9,8,0700,62,60,60,60,59
2014,9,8,0800,62,60,61,60,60
2014,9,8,0900,63,61,61,60,60
2014,9,8,1000,63,61,62,60,61
2014,9,8,1100,63,62,63,60,62
2014,9,8,1200,64,62,63,60,62
2014,9,8,1300,64,63,64,61,63
2014,9,8,1400,65,63,64,61,63
2014,9,8,1500,64,63,65,61,63
2014,9,8,1600,65,64,65,62,64
2014,9,8,1700,64,64,65,63,64
2014,9,8,1800,64,64,65,63,64
2014,9,8,1900,64,65,65,64,65
2014,9,8,2000,64,65,65,65,65
2014,9,8,2100,64,65,65,65,65
2014,9,8,2200,64,65,65,65,65
2014,9,8,2300,64,66,64,65,65
2014,9,9,0000,65,64,62,61,63
2014,9,9,0100,63,65,64,65,66
2014,9,9,0200,63,65,63,65,65
2014,9,9,0300,62,64,63,65,65
2014,9,9,0400,62,63,62,64,64
2014,9,9,0500,61,63,62,64,64
2014,9,9,0600,61,62,61,63,63
2014,9,9,0700,61,61,61,63,63
2014,9,9,0800,60,61,60,62,62
2014,9,9,0900,60,60,59,62,61
2014,9,9,1000,60,61,59,62,61
2014,9,9,1100,60,61,60,62,61
2014,9,9,1200,60,61,60,62,61
2014,9,9,1300,60,61,60,62,61
2014,9,9,1400,60,61,60,61,62
2014,9,9,1500,60,62,61,62,62
2014,9,9,1600,61,63,61,62,63
2014,9,9,1700,61,62,61,62,63
2014,9,9,1800,61,63,60,62,63
2014,9,9,1900,62,63,60,62,63
2014,9,9,2000,63,63,60,62,63
2014,9,9,2100,63,64,61,62,63
2014,9,9,2200,64,64,61,62,64
2014,9,9,2300,65,64,62,62,64
2014,9,10,0000,62,62,61,63,61
2014,9,10,0100,65,63,63,61,63
2014,9,10,0200,65,64,63,61,63
2014,9,10,0300,65,64,64,61,63
2014,9,10,0400,65,64,64,61,63
2014,9,10,0500,65,64,64,61,63
2014,9,10,0600,65,64,64,61,63
2014,9,10,0700,65,64,64,62,63
2014,9,10,0800,65,64,64,62,63
2014,9,10,0900,65,64,65,62,63
2014,9,10,1000,65,64,65,62,63
2014,9,10,1100,64,63,65,62,62
2014,9,10,1200,64,63,64,62,62
2014,9,10,1300,64,63,63,62,62
2014,9,10,1400,64,63,62,62,62
2014,9,10,1500,64,62,62,62,62
2014,9,10,1600,63,62,62,62,61
2014,9,10,1700,63,62,62,62,61
2014,9,10,1800,62,62,62,62,61
2014,9,10,1900,62,62,63,62,61
2014,9,10,2000,62,62,62,62,62
2014,9,10,2100,62,62,62,63,62
2014,9,10,2200,62,62,62,62,61
2014,9,10,2300,62,62,61,63,61
2014,9,11,0000,63,61,59,62,61
2014,9,11,0100,61,62,61,62,62
2014,9,11,0200,62,62,60,62,61
2014,9,11,0300,61,62,60,62,61
2014,9,11,0400,61,62,59,62,61
2014,9,11,0500,61,61,59,62,61
2014,9,11,0600,61,61,59,62,61
2014,9,11,0700,61,61,58,62,61
2014,9,11,0800,61,61,58,62,61
2014,9,11,0900,61,62,58,62,61
2014,9,11,1000,61,62,57,62,61
2014,9,11,1100,61,63,57,63,62
2014,9,11,1200,61,63,57,63,62
2014,9,11,1300,62,64,58,63,62
2014,9,11,1400,62,64,59,64,62
2014,9,11,1500,63,64,59,64,63
2014,9,11,1600,63,64,59,64,62
2014,9,11,1700,63,64,59,64,63
2014,9,11,1800,63,63,59,64,63
2014,9,11,1900,63,63,59,63,62
2014,9,11,2000,63,62,58,62,61
2014,9,11,2100,62,62,58,62,61
2014,9,11,2200,62,61,59,62,61
2014,9,11,2300,62,61,59,62,61
2014,9,12,0000,66,63,62,69,67
2014,9,12,0100,64,62,60,63,62
2014,9,12,0200,64,63,61,64,63
2014,9,12,0300,66,64,62,65,64
2014,9,12,0400,66,65,63,66,65
2014,9,12,0500,67,66,63,66,65
2014,9,12,0600,67,66,63,67,66
2014,9,12,0700,68,65,63,67,66
2014,9,12,0800,69,65,63,68,68
2014,9,12,0900,69,64,63,68,68
2014,9,12,1000,69,64,62,68,68
2014,9,12,1100,69,64,62,68,68
2014,9,12,1200,69,63,62,68,67
2014,9,12,1300,69,63,62,68,67
2014,9,12,1400,69,63,61,68,67
2014,9,12,1500,68,63,61,67,67
2014,9,12,1600,68,63,61,67,67
2014,9,12,1700,67,62,61,68,66
2014,9,12,1800,67,63,61,68,67
2014,9,12,1900,67,63,61,69,67
2014,9,12,2000,67,64,62,70,67
2014,9,12,2100,67,64,62,70,68
2014,9,12,2200,68,63,62,70,68
2014,9,12,2300,67,63,62,70,67
2014,9,13,0000,65,66,67,71,66
2014,9,13,0100,66,62,62,69,67
2014,9,13,0200,65,62,61,68,67
2014,9,13,0300,65,62,61,67,66
2014,9,13,0400,64,62,61,67,66
2014,9,13,0500,64,62,62,67,66
2014,9,13,0600,64,62,63,66,65
2014,9,13,0700,64,62,63,65,65
2014,9,13,0800,63,63,64,65,64
2014,9,13,0900,63,63,64,65,64
2014,9,13,1000,63,63,65,65,64
2014,9,13,1100,63,64,65,65,64
2014,9,13,1200,63,63,65,66,64
2014,9,13,1300,63,64,66,66,65
2014,9,13,1400,62,64,65,66,65
2014,9,13,1500,63,64,66,66,65
2014,9,13,1600,64,64,66,67,65
2014,9,13,1700,64,65,66,67,65
2014,9,13,1800,64,65,67,68,65
2014,9,13,1900,65,65,67,68,66
2014,9,13,2000,65,65,67,68,66
2014,9,13,2100,65,65,67,69,66
2014,9,13,2200,65,66,67,70,66
2014,9,13,2300,65,66,68,70,66
2014,9,14,0000,67,67,69,81,65
2014,9,14,0100,65,65,67,71,65
2014,9,14,0200,65,65,67,72,65
2014,9,14,0300,65,65,66,72,65
2014,9,14,0400,65,64,66,71,64
2014,9,14,0500,65,64,65,71,64
2014,9,14,0600,64,64,65,72,64
2014,9,14,0700,64,64,65,72,64
2014,9,14,0800,64,64,65,72,64
2014,9,14,0900,64,64,64,73,64
2014,9,14,1000,63,63,64,73,64
2014,9,14,1100,63,64,65,73,64
2014,9,14,1200,63,64,65,73,64
2014,9,14,1300,64,64,64,73,64
2014,9,14,1400,64,64,65,73,64
2014,9,14,1500,64,64,65,72,63
2014,9,14,1600,64,64,64,72,63
2014,9,14,1700,63,63,64,72,63
2014,9,14,1800,64,63,64,71,62
2014,9,14,1900,64,63,64,70,62
2014,9,14,2000,63,63,65,70,62
2014,9,14,2100,64,64,66,70,63
2014,9,14,2200,65,66,67,74,64
2014,9,14,2300,67,67,68,78,65
2014,9,15,0000,76,84,82,97,80
2014,9,15,0100,68,69,71,84,66
2014,9,15,0200,70,71,73,87,67
2014,9,15,0300,71,73,75,91,68
2014,9,15,0400,72,74,76,94,70
2014,9,15,0500,73,76,79,98,72
2014,9,15,0600,75,79,81,102,74
2014,9,15,0700,76,81,82,104,76
2014,9,15,0800,77,82,82,105,77
2014,9,15,0900,78,83,84,105,78
2014,9,15,1000,78,83,84,106,78
2014,9,15,1100,79,84,84,107,78
2014,9,15,1200,80,86,85,106,80
2014,9,15,1300,80,86,86,106,81
2014,9,15,1400,80,87,86,105,81
2014,9,15,1500,80,87,86,105,81
2014,9,15,1600,80,87,85,105,81
2014,9,15,1700,80,87,85,105,81
2014,9,15,1800,79,87,85,105,81
2014,9,15,1900,79,87,85,106,81
2014,9,15,2000,80,87,85,106,81
2014,9,15,2100,79,86,84,106,80
2014,9,15,2200,78,85,83,104,80
2014,9,15,2300,77,85,83,101,80
2014,9,16,0000,62,61,60,65,60
2014,9,16,0100,76,83,80,94,79
2014,9,16,0200,74,80,77,91,78
2014,9,16,0300,73,79,75,87,77
2014,9,16,0400,71,77,73,84,75
2014,9,16,0500,70,75,71,80,73
2014,9,16,0600,69,72,69,76,71
2014,9,16,0700,67,70,68,74,69
2014,9,16,0800,66,69,68,73,68
2014,9,16,0900,66,68,67,73,67
2014,9,16,1000,66,68,66,72,67
2014,9,16,1100,66,67,66,72,66
2014,9,16,1200,65,66,65,72,65
2014,9,16,1300,64,65,65,72,64
2014,9,16,1400,65,65,64,72,64
2014,9,16,1500,65,65,64,72,64
2014,9,16,1600,66,65,65,71,64
2014,9,16,1700,66,65,65,71,64
2014,9,16,1800,66,64,64,71,64
2014,9,16,1900,65,63,64,71,64
2014,9,16,2000,65,63,63,70,63
2014,9,16,2100,65,63,63,69,63
2014,9,16,2200,64,62,62,67,62
2014,9,16,2300,63,61,60,65,61
2014,9,17,0000,70,71,69,75,68
2014,9,17,0100,62,60,60,64,59
2014,9,17,0200,62,59,60,64,59
2014,9,17,0300,62,60,59,64,59
2014,9,17,0400,61,60,59,63,59
2014,9,17,0500,61,60,59,63,58
2014,9,17,0600,61,59,59,63,58
2014,9,17,0700,60,59,59,63,58
2014,9,17,0800,60,59,59,62,58
2014,9,17,0900,60,59,58,62,57
2014,9,17,1000,59,59,58,61,57
2014,9,17,1100,59,58,58,61,56
2014,9,17,1200,59,58,58,60,56
2014,9,17,1300,58,57,57,60,56
2014,9,17,1400,58,56,57,59,56
2014,9,17,1500,57,56,57,59,56
2014,9,17,1600,57,57,58,59,56
2014,9,17,1700,58,58,59,59,57
2014,9,17,1800,60,60,60,60,59
2014,9,17,1900,62,62,62,63,60
2014,9,17,2000,63,64,64,66,62
2014,9,17,2100,65,66,65,69,63
2014,9,17,2200,67,68,66,71,65
2014,9,17,2300,68,69,68,73,66
2014,9,18,0000,100,103,100,93,97
2014,9,18,0100,71,73,71,76,70
2014,9,18,0200,73,75,73,78,71
2014,9,18,0300,75,77,75,80,73
2014,9,18,0400,76,79,76,82,75
2014,9,18,0500,78,81,78,83,76
2014,9,18,0600,80,83,80,85,78
2014,9,18,0700,81,85,81,87,79
2014,9,18,0800,83,87,83,89,81
2014,9,18,0900,85,89,85,91,83
2014,9,18,1000,86,90,87,93,85
2014,9,18,1100,88,92,88,94,86
2014,9,18,1200,90,93,90,95,88
